Time,x,y,z
82.0,-24.524704441314157,-24.72312221131425,-29.873238114249094
83.0,-27.408132266429345,-25.33969660537668,-30.426121459936095
84.0,-30.298866207469537,-25.94360238940285,-30.95428344847557
85.0,-33.18194953749703,-26.56905424823546,-31.49893056762742
86.0,-36.06910295185561,-27.188533391383274,-32.02863874498778
87.0,-38.98521879492218,-27.71112396933825,-32.50104479665185
88.0,-41.81943397718636,-28.52864229932275,-33.04775137312829
89.0,-44.69716683034892,-29.182975367846154,-33.58673361890787
90.0,-47.57764083437277,-29.74601383073923,-34.20790766975499
91.0,-50.44936238778366,-30.328706481334542,-34.85109084321148
92.0,-53.29048179753339,-30.982019611839828,-35.55906150153902
93.0,-56.15274902698198,-31.596681654007845,-36.21451316348103
94.0,-58.981443707231094,-32.338248156245,-36.884263511513886
95.0,-61.808985031932366,-33.13623006281762,-37.49108715466674
96.0,-64.61301308234438,-33.89333994561527,-38.24222716683006
97.0,-67.52200993419994,-33.93040519953193,-38.97459557333493
98.0,-70.39920716775072,-34.06709695820373,-39.81307720244731
99.0,-73.27086738161304,-34.20804697616942,-40.66964051508431
100.0,-76.13309368090837,-34.48314384635031,-41.52520017030353
101.0,-78.97520824766085,-34.88864887919862,-42.39580367235721
102.0,-81.82013751530894,-35.057170540064135,-43.33280842789391
103.0,-84.6011351342801,-35.68236552204463,-44.26832084244711
104.0,-87.40912161846813,-36.218017591595334,-45.17842455357205
105.0,-90.24488635673023,-36.581287432700506,-46.087530362470375
106.0,-93.07465769428725,-36.95835687271484,-47.009600215869796
107.0,-95.88366898119459,-37.47289342416254,-47.928680042245865
108.0,-98.72856477658613,-37.80558182457426,-48.820804664479226
109.0,-101.5751871559643,-38.101258118272824,-49.72042489466973
110.0,-104.38449063812607,-38.69788155756199,-50.587520285503146
111.0,-107.1409760032314,-39.41383762772089,-51.530491832031856
112.0,-109.8290176653962,-40.30282241180541,-52.522529168089605
113.0,-106.93509680741231,-40.315449603756136,-53.31313818761144
114.0,-104.01462166498277,-40.521718066077106,-53.96756791180107
115.0,-106.91714540311291,-40.658597610890794,-54.713637573295635
116.0,-104.02332358893487,-40.72123572176337,-55.502226043192074
117.0,-106.82813888317172,-41.29800200879256,-56.396849883340366
118.0,-109.64050565709013,-41.9555656047224,-57.208147144686365
119.0,-112.46044378060623,-42.459396597088336,-58.099271889417466
120.0,-115.30882481812687,-42.880008914441326,-58.94177455622857
121.0,-118.15773204923585,-43.2035935672515,-59.82439597053975
122.0,-121.01537243920039,-43.44707258230549,-60.704514923222646
123.0,-118.12226099031055,-43.453636855223195,-61.498154044375084
124.0,-120.99210189169327,-43.66942127653635,-62.345178414903714
125.0,-123.8166801968783,-44.08248968687986,-63.267746507921416
126.0,-126.51488672257992,-44.9711806207662,-64.2320649038309
127.0,-129.23065438664253,-45.88249982069557,-65.123189648562
128.0,-132.02825564743677,-46.55776043803758,-65.97021401909063
129.0,-134.85987591847362,-47.00624502987736,-66.85383622995653
130.0,-137.71583004563755,-47.3402266160411,-67.70939588517575
131.0,-140.54813716539286,-47.788313276585086,-68.59101639538746
132.0,-137.66771493055646,-48.586583692941595,-68.84778884607114
133.0,-134.73121861244505,-49.17655210248801,-69.01786720876127
134.0,-131.78471123716403,-49.64428740867397,-69.33301474684741
135.0,-128.79411662441595,-49.87912712611902,-69.36757150179467
136.0,-125.7976229202669,-50.02358323796024,-69.38013783566089
137.0,-122.80229824115283,-50.189999073030705,-69.39846367883293
138.0,-119.80952647733412,-50.39612494291815,-69.42726116922013
139.0,-116.81223896711221,-50.52332067759653,-69.43668593167777
140.0,-113.81499603918189,-50.6515626552181,-69.44611069413541
141.0,-110.82824436477057,-50.9239039632441,-69.51783689118976
142.0,-107.96590249887157,-51.59736875550764,-70.11234863733382
143.0,-104.96639687934477,-51.65182003468876,-70.11339583486375
144.0,-102.15524421969366,-52.696719876129535,-70.18826268663067
145.0,-99.5644844603551,-54.20700041570188,-70.27202760280137
146.0,-102.5378467967461,-54.60531633140606,-70.29349496938947
147.0,-99.5844962011165,-54.79267794438539,-70.78605550909606
148.0,-96.64358342059907,-54.817829576980465,-71.37800095655479
149.0,-93.68414619224136,-55.115829236198834,-71.769060407938
150.0,-90.71243150083065,-55.47228908223729,-71.97362866309012
151.0,-87.73577886703633,-55.811962089240836,-72.12906786676331
152.0,-84.74727128549132,-56.06974391719338,-72.17776041470918
153.0,-81.75894860493963,-56.33013720102876,-72.22383529543404
154.0,-78.77267751898587,-56.611897078927825,-72.27671603297476
155.0,-75.7821361385838,-56.84778297797344,-72.3086549549087
156.0,-72.80051147246758,-57.16800582667369,-72.3945134290256
157.0,-69.83685406072956,-57.607755035741924,-72.54733809645278
158.0,-66.84419836181299,-57.81649704345485,-72.56828187734666
159.0,-63.8491690926629,-57.988664880716826,-72.58084821121288
160.0,-60.85332618888301,-58.146194668522085,-72.59132016545855
161.0,-57.85423528873735,-58.22001462634755,-72.59341456039081
162.0,-54.856658677827205,-58.34040973988871,-72.59969774110446
163.0,-51.85680201441121,-58.369730804039875,-72.60022133987741
164.0,-48.85815482496116,-58.45977623320286,-72.60283933342312
165.0,-45.85886915485708,-58.52522087933553,-72.60441012967814
166.0,-42.859247573118,-58.572866364005456,-72.60493372845109
167.0,-45.848376249745144,-58.82754855166302,-72.62064161994535
168.0,-48.84354355178851,-58.99762647656871,-72.62744839818787
169.0,-51.835583386976886,-59.21577313095553,-72.63792035243354
170.0,-54.81808359739506,-59.53872300301197,-72.65781696004099
171.0,-51.818083643087675,-59.53924660178491,-72.65781696004099
172.0,-48.8187756309945,-59.60364428888287,-72.65991135497325
173.0,-51.81869502958615,-59.62563524051125,-72.65991135497325
174.0,-54.817799087818955,-59.69893176492188,-72.66148215122827
175.0,-57.81461049443888,-59.83711272458253,-72.66671813632597
176.0,-54.81521517010966,-59.897322532679866,-72.66828893258099
177.0,-51.81671421913811,-59.99207807817025,-72.67195412309839
178.0,-48.81681515355417,-60.016686944632816,-72.67195412309839
179.0,-45.81688465175016,-60.037107139194504,-72.67195412309839
180.0,-48.716962629180195,-60.43024393817186,-73.3314927361569
181.0,-45.76535935655992,-60.76027606560474,-73.75471480070387
182.0,-42.817171062106816,-60.95351053545455,-74.27514368163916
183.0,-45.732271917048905,-61.32539228032037,-74.87837744507706
184.0,-48.66600823675055,-61.403239648270166,-75.500575961442
185.0,-51.58646443458478,-61.61770454535544,-76.15245049265937
186.0,-54.5206983037289,-61.679167983026595,-76.77413678573421
187.0,-57.44431044177451,-61.84108773806995,-77.42703345382117
188.0,-60.36335922193059,-62.11187970607053,-78.06407813760377
189.0,-63.28540394801869,-62.13840007093013,-78.74301207326204
190.0,-66.20464868104317,-62.34253354839342,-79.40357222350394
191.0,-69.09642685489055,-62.76285212313346,-80.08250615916221
192.0,-72.012335536188,-63.04773187455358,-80.72773487021355
193.0,-74.92672903643816,-63.30578385592433,-81.39084851100996
194.0,-77.83553763784964,-63.55157719450183,-82.08252629369893
195.0,-80.72757230217121,-63.98069897868521,-82.75482830522478
196.0,-83.61827231323451,-64.41478037011417,-83.42968146825638
197.0,-86.50548808936843,-64.86690629499446,-84.10759533453628
198.0,-89.37778859636119,-65.45180451801693,-84.74617490376342
199.0,-92.23558597913365,-66.08955059587225,-85.39907157185037
200.0,-95.09574690629039,-66.73673893897943,-86.03202237508239
201.0,-97.96498420608323,-67.31684223602228,-86.68849589491198
202.0,-100.85259627246407,-67.8426516091809,-87.30915768460932
203.0,-103.7649979840699,-68.24211887867979,-87.90777456612417
204.0,-106.68578379197314,-68.71361364860996,-88.40446656956237
205.0,-109.53460203804013,-69.45726828223191,-88.97997711400826
206.0,-112.35585458305168,-70.26678234639357,-89.6006389037056
207.0,-115.17245762911092,-71.07975304192577,-90.2376835874882
208.0,-118.00593988854817,-71.8252178742305,-90.88240094358407
209.0,-120.79824377387926,-72.68424271525575,-91.56439459052402
210.0,-123.6249434744369,-73.47613115954039,-92.1830071467139
211.0,-126.40409458127664,-74.39955435045357,-92.83385946163277
212.0,-129.28417072612467,-74.97295968955265,-93.44734761715814
213.0,-132.07722151940766,-75.85306931017168,-94.09871105014709
214.0,-134.89040695423364,-76.6661174666994,-94.75058558136446
215.0,-137.69218628734248,-77.56405244004418,-95.33688358767913
216.0,-140.5100876301417,-78.38592940734134,-95.95652079837319
217.0,-143.34898013167373,-79.14130029658924,-96.56488268444272
218.0,-146.19707679637253,-79.88211237788043,-97.14758573810263
219.0,-149.02524244661416,-80.65262856107125,-97.78616530732977
220.0,-151.8568644171457,-81.42302470939566,-98.40938821339952
221.0,-154.75098081334573,-81.91564582347844,-99.02697603970917
222.0,-157.5756983663528,-82.68681162052519,-99.67987270779612
223.0,-160.35402765508735,-83.58418752967123,-100.36951235358522
224.0,-162.70045395015111,-85.24309183394777,-101.2310923853211
225.0,-165.29709193139374,-86.56614496851472,-101.94313283184144
226.0,-167.99801537320192,-87.66397465654215,-102.65008582715063
227.0,-170.7554257223088,-88.65344286915655,-103.29633718913296
228.0,-173.66660796529564,-88.96661425505746,-103.94974489582992
229.0,-170.69441310327989,-89.29999932534416,-104.18407819930403
230.0,-167.7443398407993,-89.48353460165767,-104.69728629388733
231.0,-170.6431958196128,-90.042291000617,-105.23060167967634
232.0,-173.5324162330902,-90.59239411252717,-105.8220338132404
233.0,-176.4235411051533,-91.19532840512157,-106.34916492876278
234.0,-179.28200337182327,-91.85683306972211,-106.97494847659358
235.0,-182.00102658150672,-92.8918658185504,-107.70680911500477
236.0,-184.9437989246679,-93.13690850812816,-108.2360019122064
237.0,-187.27105938846543,-94.81847096109624,-109.1056032291401
238.0,-189.91608514633853,-96.00996818568417,-109.86991540619024
239.0,-192.8586860530636,-96.41514744134396,-110.29054549846113
240.0,-195.83366683610006,-96.80100200494938,-110.3151543649237
241.0,-198.7601934180115,-97.4594499064646,-110.35861154333952
242.0,-201.7458260963194,-97.75219375010303,-110.37589020740351
243.0,-198.74582614201202,-97.75271734887598,-110.37589020740351
244.0,-195.7458316708165,-97.75847693186938,-110.37589020740351
245.0,-198.7394678113719,-97.95364076959198,-110.38322058296755
246.0,-201.73899239229618,-98.00704502293733,-110.3837441817405
247.0,-198.7418099468481,-98.13685664209302,-110.39055095998302
248.0,-195.74369561926403,-98.24312485362931,-110.39473974882677
249.0,-192.74394587422333,-98.28187008524016,-110.39526334759971
250.0,-195.74392937920516,-98.29181844374334,-110.39526334759971
251.0,-198.7429683321879,-98.36773215193384,-110.39683414385473
